Timestamp;From;To
2014-04-28 12:25:52;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 12:27:45;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 12:28:03;Britt@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-28 12:29:12;Iris@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-28 12:30:25;Anouk@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-28 12:30:44;Dolores@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 12:30:52;Claudia@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 12:33:13;Britt@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-28 12:34:33;Claudia@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 12:39:31;Anouk@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 12:42:32;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 12:44:25;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 12:46:01;Koosje@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-28 12:46:41;Grace@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 12:49:51;Nico@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 12:52:21;Fiona@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 12:53:18;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-28 12:57:16;Xander@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-28 12:58:31;Nico@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 12:58:48;Koosje@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 13:01:47;Otto@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 13:02:40;Britt@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-28 13:06:12;Britt@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-28 13:08:43;Dolores@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-28 13:09:51;Peter@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-28 13:14:11;Yorik@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-28 13:14:56;Leontien@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-28 13:19:02;Ellen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 13:20:16;Yorik@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-28 13:21:56;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-28 13:24:27;Xander@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-28 13:27:27;Willem@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-28 13:30:12;Zach@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 13:31:05;Ellen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 13:32:14;Ursul@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-28 13:33:01;Anouk@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-28 13:33:48;Ellen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 13:38:43;Manon@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 13:43:21;Willem@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 13:48:06;Nico@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 13:51:24;Helen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 13:52:03;Jantien@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 13:53:36;Fiona@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-28 13:56:31;Dolores@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 14:00:29;Koosje@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-28 14:02:11;Dolores@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-28 14:06:16;Iris@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 14:10:07;Willem@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 14:10:23;Helen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 14:14:59;Fiona@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 14:16:14;Anouk@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-28 14:20:53;Manon@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 14:22:00;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-28 14:23:01;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 14:26:48;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 14:30:21;Dolores@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 14:34:37;Claudia@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-28 14:35:43;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 14:37:08;Ellen@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 14:38:45;Ronald@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-28 14:41:59;Otto@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-28 14:44:03;Anouk@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 14:45:12;Ellen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-28 14:45:39;Claudia@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-28 14:47:54;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-28 14:48:28;Claudia@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 14:51:47;Anouk@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 14:55:45;Nico@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-28 14:59:01;Claudia@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 15:03:50;Leontien@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 15:04:56;Peter@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-28 15:06:42;Xander@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 15:11:02;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 15:11:19;Helen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 15:11:58;Manon@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 15:12:14;Manon@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 15:16:18;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 15:19:28;Britt@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-28 15:23:13;Nico@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 15:25:51;Leontien@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-28 15:28:29;Ronald@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-28 15:30:20;Steve@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 15:31:39;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-28 15:34:04;Nico@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 15:34:22;Grace@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-28 15:34:46;Steve@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-28 15:35:28;Leontien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-28 15:38:54;Nico@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-28 15:41:35;Manon@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-28 15:45:44;Ursul@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 15:50:05;Yorik@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-28 15:50:30;Dolores@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-28 15:51:29;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 15:56:29;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-28 16:00:43;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 16:01:39;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 16:04:11;Manon@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 16:06:11;Otto@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-28 16:07:51;Iris@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-28 16:11:13;Ellen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 16:15:33;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 16:18:44;Victor@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-28 16:18:48;Claudia@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-28 16:20:58;Grace@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-28 16:25:58;Helen@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-28 16:29:22;Ellen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 16:30:16;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 16:33:01;Britt@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-28 16:36:04;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 16:38:21;Xander@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-28 16:42:27;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 16:43:43;Britt@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-28 16:45:27;Ellen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-28 16:46:44;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-28 16:49:28;Koosje@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-28 16:53:04;Ton@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-28 16:57:48;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-28 17:00:19;Zach@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-28 17:02:56;Jantien@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 09:02:23;Britt@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 09:07:05;Zach@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-29 09:07:22;Ellen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 09:11:57;Jantien@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-29 09:13:02;Koosje@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-29 09:13:21;Yorik@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 09:15:42;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 09:18:33;Claudia@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-29 09:20:47;Jantien@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 09:21:54;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 09:23:28;Fiona@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-29 09:27:20;Koosje@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 09:30:38;Ellen@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-29 09:33:39;Jantien@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-29 09:36:12;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 09:40:50;Quincy@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 09:43:20;Ronald@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 09:47:05;Ellen@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 09:49:51;Dolores@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 09:50:29;Koosje@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-29 09:55:00;Manon@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 09:58:18;Ronald@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 10:02:41;Quincy@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 10:04:43;Xander@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 10:06:30;Fiona@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 10:09:45;Koosje@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 10:10:17;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 10:13:21;Helen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 10:17:58;Xander@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-29 10:20:20;Britt@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 10:23:10;Iris@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 10:26:45;Quincy@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 10:27:53;Quincy@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 10:28:17;Manon@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 10:30:13;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 10:30:30;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 10:33:32;Yorik@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 10:36:21;Zach@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 10:40:14;Jantien@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 10:42:54;Dolores@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-29 10:46:08;Manon@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 10:47:32;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 10:51:36;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 10:55:39;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 11:00:08;Leontien@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-29 11:02:01;Nico@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-29 11:03:53;Ellen@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-29 11:07:47;Koosje@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 11:11:35;Victor@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 11:15:41;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 11:20:21;Jantien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 11:21:27;Nico@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 11:21:43;Britt@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 11:21:45;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 11:26:41;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 11:30:01;Anouk@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-29 11:34:30;Grace@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-29 11:36:04;Claudia@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-29 11:36:26;Dolores@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 11:38:42;Koosje@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 11:40:11;Claudia@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-29 11:44:59;Britt@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 11:45:00;Grace@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 11:47:54;Iris@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 11:49:25;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 11:54:06;Otto@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 11:58:22;Jantien@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 12:03:08;Ton@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 12:03:27;Steve@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 12:08:08;Zach@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-29 12:10:33;Iris@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 12:14:13;Victor@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 12:15:23;Yorik@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 12:17:50;Dolores@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 12:19:14;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 12:19:57;Ton@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 12:22:34;Peter@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 12:26:38;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 12:27:09;Peter@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 12:27:58;Manon@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 12:28:10;Jantien@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 12:31:44;Quincy@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 12:33:19;Nico@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 12:34:29;Britt@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 12:38:25;Helen@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 12:40:17;Yorik@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-29 12:44:49;Leontien@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 12:48:10;Leontien@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 12:50:30;Grace@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-29 12:52:59;Manon@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 12:57:16;Willem@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 13:00:18;Peter@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 13:04:46;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 13:08:23;Jantien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 13:10:42;Leontien@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 13:14:08;Jantien@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 13:18:09;Steve@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-29 13:19:05;Fiona@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 13:19:24;Zach@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 13:23:56;Ursul@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 13:24:59;Ellen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 13:28:20;Jantien@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 13:31:37;Dolores@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 13:32:38;Britt@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 13:37:07;Ellen@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-29 13:37:35;Ellen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 13:41:15;Iris@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 13:43:30;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 13:46:10;Britt@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 13:46:13;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 13:46:29;Yorik@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 13:49:41;Yorik@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 13:52:51;Britt@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-29 13:56:33;Peter@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 13:57:54;Helen@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-29 13:58:56;Claudia@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 14:02:24;Dolores@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 14:07:08;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 14:09:02;Leontien@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-29 14:10:23;Fiona@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 14:13:20;Fiona@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 14:14:16;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 14:17:29;Ellen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 14:18:58;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 14:22:39;Britt@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 14:22:45;Fiona@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 14:22:45;Helen@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 14:24:07;Helen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 14:25:30;Zach@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 14:29:05;Britt@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 14:31:26;Otto@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 14:33:52;Dolores@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 14:36:05;Anouk@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 14:39:05;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 14:43:48;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 14:43:59;Manon@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 14:46:17;Victor@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 14:46:47;Quincy@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 14:50:02;Manon@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-29 14:53:43;Leontien@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-29 14:53:52;Helen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 14:56:27;Fiona@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 14:59:42;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 15:02:54;Britt@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 15:05:19;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 15:10:02;Otto@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 15:11:38;Leontien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 15:12:22;Victor@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 15:15:12;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 15:17:51;Grace@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 15:20:14;Dolores@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 15:24:03;Leontien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 15:24:34;Anouk@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 15:27:50;Willem@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 15:30:02;Otto@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 15:31:41;Helen@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 15:35:33;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 15:37:44;Iris@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 15:39:44;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 15:41:21;Helen@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 15:44:34;Manon@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 15:46:54;Anouk@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 15:50:13;Ronald@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 15:52:35;Grace@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-29 15:56:17;Otto@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 15:57:54;Willem@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 16:02:05;Anouk@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-29 16:03:09;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-29 16:06:35;Grace@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-29 16:10:57;Otto@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-29 16:14:37;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 16:16:19;Ursul@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 16:20:47;Anouk@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 16:22:23;Anouk@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-29 16:24:27;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 16:25:07;Claudia@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 16:25:52;Leontien@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-29 16:29:20;Grace@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-29 16:32:09;Leontien@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 16:32:50;Xander@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-29 16:36:29;Xander@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-29 16:40:12;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-29 16:42:02;Ellen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 16:45:18;Manon@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 16:45:21;Ellen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 16:47:55;Leontien@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-29 16:52:51;Fiona@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-29 16:54:14;Victor@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 16:58:52;Koosje@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-29 17:02:09;Britt@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-29 17:06:33;Ellen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-29 17:07:43;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-29 17:08:52;Koosje@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 17:13:02;Koosje@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-29 17:13:03;Nico@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 17:17:52;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-29 17:22:01;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-29 17:22:25;Grace@DutchFlowers.nl;Claudia@DutchFlowers.nl
